date,Continent,Country,alpha2code,cases_pr100000,cases_increasing,totalpop_cat,totalpop,vaccinated_pr100_cat,vaccinated_pr100,deaths,cases,temperature,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
1/21/2022,Asia,"Palestine, State of",PS,82.649338,1,2,5333376,3,36.4,6,4408,274.2655446693439,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
1/28/2022,Asia,"Palestine, State of",PS,133.16144,1,2,5333376,3,36.4,9,7102,278.6162037554286,778.202,20.4,1.726,4449.898,1,10.59,,,,74.05,.708
3/13/2020,Europe,Portugal,PT,.75762653,1,2,10163319,1,0,1,77,283.2318415124325,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/20/2020,Europe,Portugal,PT,2.9911489,1,2,10163319,1,0,6,304,283.7028424551615,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/27/2020,Europe,Portugal,PT,6.8284779,1,2,10163319,1,0,19,694,277.1332863451775,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/3/2020,Europe,Portugal,PT,7.9698372,0,2,10163319,1,0,30,810,281.9832941053657,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/10/2020,Europe,Portugal,PT,6.7989602,0,2,10163319,1,0,35,691,286.0782771866817,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/17/2020,Europe,Portugal,PT,5.7166367,0,2,10163319,1,0,30,581,286.2888757968115,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/24/2020,Europe,Portugal,PT,4.0144367,0,2,10163319,1,0,26,408,286.2297647429842,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/1/2020,Europe,Portugal,PT,2.9911489,0,2,10163319,1,0,19,304,287.1964357424354,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/8/2020,Europe,Portugal,PT,2.7746842,0,2,10163319,1,0,11,282,287.3112640650916,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/15/2020,Europe,Portugal,PT,2.4106297,1,2,10163319,1,0,10,245,284.5798584852216,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/22/2020,Europe,Portugal,PT,2.5287015,1,2,10163319,1,0,10,257,288.9332135648869,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/29/2020,Europe,Portugal,PT,2.9321129,1,2,10163319,1,0,9,298,289.3364628617425,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/5/2020,Europe,Portugal,PT,3.1288991,0,2,10163319,1,0,7,318,284.6773047604045,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/12/2020,Europe,Portugal,PT,2.9813097,1,2,10163319,1,0,4,303,285.4997008292102,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/19/2020,Europe,Portugal,PT,3.5618286,1,2,10163319,1,0,3,362,283.4626978029712,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/26/2020,Europe,Portugal,PT,3.7881327,0,2,10163319,1,0,6,385,284.6046454457117,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/3/2020,Europe,Portugal,PT,3.5716679,0,2,10163319,1,0,7,363,284.400858472098,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/10/2020,Europe,Portugal,PT,3.4339175,0,2,10163319,1,0,6,349,288.4352971108185,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/17/2020,Europe,Portugal,PT,2.676291,0,2,10163319,1,0,4,272,285.3191602548668,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/24/2020,Europe,Portugal,PT,2.1843257,0,2,10163319,1,0,4,222,286.0787841548044,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/31/2020,Europe,Portugal,PT,1.8891467,0,2,10163319,1,0,3,192,287.4288579786863,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/7/2020,Europe,Portugal,PT,1.9088253,1,2,10163319,1,0,3,194,290.2382341682683,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/14/2020,Europe,Portugal,PT,2.0465755,1,2,10163319,1,0,3,208,285.8895825190907,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/21/2020,Europe,Portugal,PT,2.2925582,1,2,10163319,1,0,3,233,288.1052646247874,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/28/2020,Europe,Portugal,PT,3.4043996,1,2,10163319,1,0,3,346,284.7788543557715,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/4/2020,Europe,Portugal,PT,4.0734725,1,2,10163319,1,0,3,414,285.5446371036721,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/11/2020,Europe,Portugal,PT,6.0216551,1,2,10163319,1,0,4,612,285.5728261776537,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/18/2020,Europe,Portugal,PT,6.7497635,1,2,10163319,1,0,7,686,288.0365443116742,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/25/2020,Europe,Portugal,PT,7.1925321,1,2,10163319,1,0,6,731,281.85007537692,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/2/2020,Europe,Portugal,PT,8.8061781,1,2,10163319,1,0,9,895,283.0842500075644,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/9/2020,Europe,Portugal,PT,13.007562,1,2,10163319,1,0,12,1322,285.6764769161736,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/16/2020,Europe,Portugal,PT,21.243061,1,2,10163319,1,0,16,2159,279.3722242618019,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/23/2020,Europe,Portugal,PT,29.084988,1,2,10163319,1,0,23,2956,284.3945667938267,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/30/2020,Europe,Portugal,PT,39.022686,1,2,10163319,1,0,38,3966,287.0438733135288,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/6/2020,Europe,Portugal,PT,51.97121,1,2,10163319,1,0,57,5282,285.8007516296835,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/13/2020,Europe,Portugal,PT,53.781643,1,2,10163319,1,0,74,5466,285.2696757617335,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/20/2020,Europe,Portugal,PT,54.076824,0,2,10163319,1,0,70,5496,283.6456954510566,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/27/2020,Europe,Portugal,PT,45.388718,0,2,10163319,1,0,76,4613,282.4814471028707,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/4/2020,Europe,Portugal,PT,36.926914,0,2,10163319,1,0,78,3753,279.1118174490313,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/11/2020,Europe,Portugal,PT,36.011856,0,2,10163319,1,0,86,3660,287.239453917729,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/18/2020,Europe,Portugal,PT,34.535961,0,2,10163319,1,0,76,3510,281.9332076480745,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/25/2020,Europe,Portugal,PT,31.643206,1,2,10163319,1,0,71,3216,277.0798715612821,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/1/2021,Europe,Portugal,PT,65.067329,1,2,10163319,2,.05,91,6613,277.2330808757985,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/8/2021,Europe,Portugal,PT,92.548508,1,2,10163319,2,.83,151,9406,271.6234524923531,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/15/2021,Europe,Portugal,PT,117.87488,1,2,10163319,2,1.33,231,11980,280.0424179668621,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/22/2021,Europe,Portugal,PT,116.82207,0,2,10163319,2,2.53,281,11873,280.3214217030724,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/29/2021,Europe,Portugal,PT,66.572739,0,2,10163319,2,2.95,235,6766,284.3511442670328,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
2/5/2021,Europe,Portugal,PT,31.416903,0,2,10163319,2,3.19,159,3193,281.1078529862219,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
2/12/2021,Europe,Portugal,PT,17.041677,0,2,10163319,2,3.6,96,1732,281.8396554411404,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
2/19/2021,Europe,Portugal,PT,10.469021,0,2,10163319,2,4.62,52,1064,283.6702087590982,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
2/26/2021,Europe,Portugal,PT,8.0190344,0,2,10163319,2,6.36,32,815,283.3134587040436,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/5/2021,Europe,Portugal,PT,5.9822979,0,2,10163319,2,7.73,20,608,283.0469993631473,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/12/2021,Europe,Portugal,PT,4.7327061,0,2,10163319,2,8.699999999999999,13,481,280.0201584877748,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/19/2021,Europe,Portugal,PT,4.3784909,0,2,10163319,2,9.529999999999999,9,445,277.7286441976203,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
3/26/2021,Europe,Portugal,PT,4.5162411,1,2,10163319,3,12.07,6,459,280.2454589618043,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/2/2021,Europe,Portugal,PT,5.254189,1,2,10163319,3,13.44,5,534,283.5985101606306,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/9/2021,Europe,Portugal,PT,4.9983673,0,2,10163319,3,15.97,4,508,284.1976490963472,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/16/2021,Europe,Portugal,PT,4.7720633,0,2,10163319,3,20.15,3,485,282.8292712908055,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/23/2021,Europe,Portugal,PT,4.1226692,0,2,10163319,3,22.24,2,419,285.0655138412229,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
4/30/2021,Europe,Portugal,PT,3.4437568,0,2,10163319,3,25.66,2,350,279.0009139264857,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/7/2021,Europe,Portugal,PT,3.6503823,1,2,10163319,3,29.44,2,371,284.7963486954045,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/14/2021,Europe,Portugal,PT,4.289937,1,2,10163319,3,32.47,1,436,283.3586957918876,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/21/2021,Europe,Portugal,PT,4.9590101,1,2,10163319,3,35.72,1,504,285.1984756254668,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
5/28/2021,Europe,Portugal,PT,5.4608145,1,2,10163319,3,38.51,2,555,285.0344690577334,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/4/2021,Europe,Portugal,PT,6.8875136,1,2,10163319,3,41.36,1,700,280.7768689850125,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/11/2021,Europe,Portugal,PT,10.331271,1,2,10163319,3,45.2,3,1050,288.7154796898499,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/18/2021,Europe,Portugal,PT,13.184669,1,2,10163319,3,48.95,3,1340,286.7091430754672,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
6/25/2021,Europe,Portugal,PT,20.13122,1,2,10163319,3,53.11,4,2046,286.358416246894,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/2/2021,Europe,Portugal,PT,26.113516,1,2,10163319,3,57.2,7,2654,286.3909665028067,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/9/2021,Europe,Portugal,PT,31.30867,1,2,10163319,3,61.85,7,3182,286.9063417970786,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/16/2021,Europe,Portugal,PT,31.180759,0,2,10163319,3,65.41,12,3169,285.2418627998375,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/23/2021,Europe,Portugal,PT,25.444445,0,2,10163319,3,68.14,11,2586,286.6827135202328,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/30/2021,Europe,Portugal,PT,22.718956,0,2,10163319,3,70.2,14,2309,287.5187485818579,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/6/2021,Europe,Portugal,PT,23.014135,1,2,10163319,3,72.64,13,2339,285.2004781940898,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/13/2021,Europe,Portugal,PT,22.709118,0,2,10163319,3,77.14,10,2308,288.8887899993123,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/20/2021,Europe,Portugal,PT,21.853098,0,2,10163319,3,81.77,12,2221,286.5827823102763,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
8/27/2021,Europe,Portugal,PT,17.336857,0,2,10163319,3,85.06,11,1762,288.556914016319,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/3/2021,Europe,Portugal,PT,12.436882,0,2,10163319,3,86.51000000000001,8,1264,288.727304871407,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/10/2021,Europe,Portugal,PT,9.3079834,0,2,10163319,3,87.22,7,946,288.6683558554635,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/17/2021,Europe,Portugal,PT,7.2712469,0,2,10163319,3,87.70999999999999,6,739,288.6490412684671,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
9/24/2021,Europe,Portugal,PT,6.0216551,0,2,10163319,3,88.08,6,612,288.559251419119,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/1/2021,Europe,Portugal,PT,5.9822979,1,2,10163319,3,88.33,7,608,286.2939879567717,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/8/2021,Europe,Portugal,PT,6.1889234,1,2,10163319,3,88.48999999999999,7,629,286.6945773093673,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/15/2021,Europe,Portugal,PT,7.1925321,1,2,10163319,3,88.67,6,731,283.7988421523817,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/22/2021,Europe,Portugal,PT,7.9206409,1,2,10163319,3,88.81,4,805,282.417430504074,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
10/29/2021,Europe,Portugal,PT,9.5244474,1,2,10163319,3,88.95,6,968,287.0633232036875,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/5/2021,Europe,Portugal,PT,13.804545,1,2,10163319,3,89.05,8,1403,278.1770809660931,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/12/2021,Europe,Portugal,PT,20.436237,1,2,10163319,3,89.19,11,2077,283.206941374454,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/19/2021,Europe,Portugal,PT,27.864914,1,2,10163319,3,89.39,13,2832,280.8592644169348,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
11/26/2021,Europe,Portugal,PT,33.837372,1,2,10163319,3,89.59,17,3439,277.2772598533537,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/3/2021,Europe,Portugal,PT,38.186344,1,2,10163319,3,89.87,17,3881,279.789736484251,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/10/2021,Europe,Portugal,PT,43.204391,1,2,10163319,3,90.11,18,4391,284.3024062773513,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/17/2021,Europe,Portugal,PT,76.431725,1,2,10163319,3,91.18000000000001,14,7768,279.1666407319978,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/24/2021,Europe,Portugal,PT,190.31184,1,2,10163319,3,91.31,16,19342,283.9276470775923,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
12/31/2021,Europe,Portugal,PT,289.54123,1,2,10163319,3,91.45,18,29427,284.1242470634749,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/7/2022,Europe,Portugal,PT,338.18677,1,2,10163319,3,93.58,26,34371,280.2910461174513,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/14/2022,Europe,Portugal,PT,448.18036,1,2,10163319,3,93.8,37,45550,277.2495948002402,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/21/2022,Europe,Portugal,PT,526.40283,1,2,10163319,3,93.95999999999999,41,53500,277.2736007963269,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
1/28/2022,Europe,Portugal,PT,449.01669,0,2,10163319,3,94.06999999999999,48,45635,275.3184093185178,112.371,46.2,14.924,27936.896,.5,9.85,16.3,30,3.39,82.05,.864
7/10/2020,America,Paraguay,PY,1.1320057,1,2,7067102,1,0,0,80,285.3113951755401,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
7/17/2020,America,Paraguay,PY,1.5423578,0,2,7067102,1,0,1,109,290.9737456099576,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
7/24/2020,America,Paraguay,PY,1.5989581,1,2,7067102,1,0,1,113,285.4978055252033,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
7/31/2020,America,Paraguay,PY,2.4479625,1,2,7067102,1,0,2,173,287.235203664459,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
8/7/2020,America,Paraguay,PY,3.0281153,1,2,7067102,1,0,4,214,284.2160905547584,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
8/14/2020,America,Paraguay,PY,5.9854803,1,2,7067102,1,0,9,423,288.7632117947979,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
8/21/2020,America,Paraguay,PY,7.1033359,1,2,7067102,1,0,10,502,270.5993143780228,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
8/28/2020,America,Paraguay,PY,8.3909922,1,2,7067102,1,0,15,593,286.0230035682737,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
9/4/2020,America,Paraguay,PY,10.711604,1,2,7067102,1,0,17,757,285.6120216230195,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
9/11/2020,America,Paraguay,PY,10.881405,1,2,7067102,1,0,14,769,290.1587455715049,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
9/18/2020,America,Paraguay,PY,11.376657,0,2,7067102,1,0,19,804,289.477905064356,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
9/25/2020,America,Paraguay,PY,10.541803,1,2,7067102,1,0,20,745,288.4182718038469,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
10/2/2020,America,Paraguay,PY,11.107806,0,2,7067102,1,0,18,785,288.5418259472516,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
10/9/2020,America,Paraguay,PY,10.980455,0,2,7067102,1,0,20,776,290.7058302005227,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
10/16/2020,America,Paraguay,PY,10.159752,0,2,7067102,1,0,16,718,293.1014690525862,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
10/23/2020,America,Paraguay,PY,9.636199,0,2,7067102,1,0,17,681,291.4154352137701,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
10/30/2020,America,Paraguay,PY,8.277792,0,2,7067102,1,0,15,585,287.0653756867534,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
11/6/2020,America,Paraguay,PY,7.8391399,1,2,7067102,1,0,11,554,281.0722709646268,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
11/13/2020,America,Paraguay,PY,8.3202419,1,2,7067102,1,0,13,588,290.9988150353234,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
11/20/2020,America,Paraguay,PY,10.060701,1,2,7067102,1,0,10,711,285.4565480570001,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
11/27/2020,America,Paraguay,PY,11.150256,1,2,7067102,1,0,13,788,294.4808375525105,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
12/4/2020,America,Paraguay,PY,12.055861,0,2,7067102,1,0,16,852,295.4129457846887,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
12/11/2020,America,Paraguay,PY,11.84361,1,2,7067102,1,0,15,837,291.0090726556888,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
12/18/2020,America,Paraguay,PY,13.555769,0,2,7067102,1,0,20,958,296.8403363211619,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
12/25/2020,America,Paraguay,PY,9.3248968,0,2,7067102,1,0,14,659,293.1501547711208,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
1/1/2021,America,Paraguay,PY,10.471053,1,2,7067102,1,0,15,740,291.947253890638,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
1/8/2021,America,Paraguay,PY,13.060516,0,2,7067102,1,0,15,923,295.502732059324,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
1/15/2021,America,Paraguay,PY,12.607714,0,2,7067102,1,0,18,891,295.7596067937054,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
1/22/2021,America,Paraguay,PY,10.216352,0,2,7067102,1,0,13,722,296.1526829930202,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
1/29/2021,America,Paraguay,PY,9.87675,1,2,7067102,1,0,15,698,295.9027074659812,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
2/5/2021,America,Paraguay,PY,13.499168,1,2,7067102,1,0,18,954,290.0832336799082,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
2/12/2021,America,Paraguay,PY,13.485019,0,2,7067102,1,0,16,953,293.9203090490757,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
2/19/2021,America,Paraguay,PY,17.036686,1,2,7067102,1,0,19,1204,287.7632393308621,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
2/26/2021,America,Paraguay,PY,18.833746,1,2,7067102,2,.02,20,1331,293.307235136404,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
3/5/2021,America,Paraguay,PY,22.739164,1,2,7067102,2,.03,24,1607,294.6651348344456,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
3/12/2021,America,Paraguay,PY,28.809546,1,2,7067102,2,.12,34,2036,288.587061616665,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
3/19/2021,America,Paraguay,PY,29.050097,0,2,7067102,2,.2,47,2053,292.5325828633393,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
3/26/2021,America,Paraguay,PY,25.342779,0,2,7067102,2,.51,50,1791,294.2944890639397,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
4/2/2021,America,Paraguay,PY,29.318949,1,2,7067102,2,.66,59,2072,288.9504642584299,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
4/9/2021,America,Paraguay,PY,30.111353,0,2,7067102,2,.7,69,2128,292.9348373099515,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
4/16/2021,America,Paraguay,PY,33.606419,1,2,7067102,2,1.18,86,2375,292.4884015522962,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
4/23/2021,America,Paraguay,PY,31.045258,0,2,7067102,2,1.33,92,2194,288.1477229932912,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
4/30/2021,America,Paraguay,PY,30.748106,1,2,7067102,2,1.8,81,2173,286.6934107624527,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
5/7/2021,America,Paraguay,PY,28.554844,0,2,7067102,2,2.31,59,2018,280.9598493322576,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
5/14/2021,America,Paraguay,PY,37.540142,1,2,7067102,2,3.1,101,2653,288.2977755569389,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
5/21/2021,America,Paraguay,PY,44.417076,1,2,7067102,2,4.07,117,3139,289.3241345344651,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
5/28/2021,America,Paraguay,PY,42.181362,0,2,7067102,2,4.87,117,2981,293.1467015130148,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
6/4/2021,America,Paraguay,PY,36.252483,0,2,7067102,2,5.88,133,2562,289.7105153204549,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
6/11/2021,America,Paraguay,PY,29.715151,0,2,7067102,2,6.76,116,2100,287.0980587360139,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
6/18/2021,America,Paraguay,PY,24.974876,0,2,7067102,2,9.109999999999999,126,1765,280.9650605853437,17.144,26.5,3.833,8827.01,1.7,8.27,5,21.6,1.3,74.25,.728
